GEOHASH,NUMBER_OF_VEHICLES,LATITUDE,LONGITUDE
sxk9y7,1046888,41.10809326171875,29.1082763671875
sxk9ye,552612,41.10809326171875,29.1192626953125
sxk9ys,859165,41.11358642578125,29.1192626953125
sxk9yt,1013685,41.11907958984375,29.1192626953125
sxk9yv,1041153,41.11907958984375,29.1302490234375
sxk9yy,508191,41.12457275390625,29.1302490234375
sxk9zj,403633,41.11907958984375,29.1412353515625
sxk9zn,488016,41.12457275390625,29.1412353515625
sxkb3x,1012301,40.86639404296875,29.2510986328125
sxkb3z,2421979,40.86639404296875,29.2620849609375
sxkb5z,4191683,40.82244873046875,29.3499755859375
sxkb6g,5075452,40.84442138671875,29.3060302734375
sxkb6m,5017445,40.85540771484375,29.2840576171875
sxkb6n,5118141,40.86090087890625,29.2730712890625
sxkb6p,10940859,40.86639404296875,29.2730712890625
sxkb6q,6325443,40.86090087890625,29.2840576171875
sxkb6s,7797888,40.84991455078125,29.2950439453125
sxkb6t,6813423,40.85540771484375,29.2950439453125
sxkb6u,1528235,40.84991455078125,29.3060302734375
sxkb73,6426979,40.83343505859375,29.3280029296875
sxkb74,5724297,40.83892822265625,29.3170166015625
sxkb75,230958,40.84442138671875,29.3170166015625
sxkb76,1896122,40.83892822265625,29.3280029296875
sxkb78,5144035,40.82794189453125,29.3389892578125
sxkb79,2969058,40.83343505859375,29.3389892578125
sxkb7b,3200911,40.82794189453125,29.3499755859375
sxkb85,3086039,40.88836669921875,29.1851806640625
sxkb86,1376870,40.88287353515625,29.1961669921875
sxkb87,1967596,40.88836669921875,29.1961669921875
sxkb8c,1961767,40.87738037109375,29.2181396484375
sxkb8d,1841062,40.88287353515625,29.2071533203125
sxkb8e,1106239,40.88836669921875,29.2071533203125
sxkb8h,1576995,40.89385986328125,29.1851806640625
sxkb8j,1723227,40.89935302734375,29.1851806640625
sxkb8k,1941218,40.89385986328125,29.1961669921875
sxkb8m,1006441,40.89935302734375,29.1961669921875
sxkb8n,1856799,40.90484619140625,29.1851806640625
sxkb8p,2460434,40.91033935546875,29.1851806640625
sxkb8q,845490,40.90484619140625,29.1961669921875
sxkb8r,7012645,40.91033935546875,29.1961669921875
sxkb8s,1822398,40.89385986328125,29.2071533203125
sxkb8t,2702773,40.89935302734375,29.2071533203125
sxkb8v,6882818,40.89935302734375,29.2181396484375
sxkb8w,9604856,40.90484619140625,29.2071533203125
sxkb8x,6409406,40.91033935546875,29.2071533203125
sxkb8y,6534591,40.90484619140625,29.2181396484375
sxkb8z,3629886,40.91033935546875,29.2181396484375
sxkb90,2108094,40.87188720703125,29.2291259765625
sxkb91,1267510,40.87738037109375,29.2291259765625
sxkb92,1398734,40.87188720703125,29.2401123046875
sxkb93,2623864,40.87738037109375,29.2401123046875
sxkb95,1185126,40.88836669921875,29.2291259765625
sxkb96,5882234,40.88287353515625,29.2401123046875
sxkb97,9577955,40.88836669921875,29.2401123046875
sxkb98,1864789,40.87188720703125,29.2510986328125
sxkb99,903475,40.87738037109375,29.2510986328125
sxkb9b,7701869,40.87188720703125,29.2620849609375
sxkb9c,8223334,40.87738037109375,29.2620849609375
sxkb9d,7875963,40.88287353515625,29.2510986328125
sxkb9f,1942174,40.88287353515625,29.2620849609375
sxkb9h,7721508,40.89385986328125,29.2291259765625
sxkb9j,3686171,40.89935302734375,29.2291259765625
sxkb9k,2535306,40.89385986328125,29.2401123046875
sxkb9s,2729277,40.89385986328125,29.2510986328125
sxkb9t,1999662,40.89935302734375,29.2510986328125
sxkb9v,2894469,40.89935302734375,29.2620849609375
sxkbb0,6104418,40.91583251953125,29.1851806640625
sxkbb1,1283955,40.92132568359375,29.1851806640625
sxkbb2,1695956,40.91583251953125,29.1961669921875
sxkbb3,1765358,40.92132568359375,29.1961669921875
sxkbb8,1378249,40.91583251953125,29.2071533203125
sxkbb9,4259610,40.92132568359375,29.2071533203125
sxkbbb,2062090,40.91583251953125,29.2181396484375
sxkbbc,987147,40.92132568359375,29.2181396484375
sxkbbd,3819868,40.92681884765625,29.2071533203125
sxkbbe,2951680,40.93231201171875,29.2071533203125
sxkbbf,413982,40.92681884765625,29.2181396484375
sxkbbs,3113532,40.93780517578125,29.2071533203125
sxkbbt,1233422,40.94329833984375,29.2071533203125
sxkbbv,3610476,40.94329833984375,29.2181396484375
sxkbby,3989583,40.94879150390625,29.2181396484375
sxkbbz,3287620,40.95428466796875,29.2181396484375
sxkbd0,6494845,40.87188720703125,29.2730712890625
sxkbd2,3715640,40.87188720703125,29.2840576171875
sxkbd8,4308411,40.87188720703125,29.2950439453125
sxkbd9,663071,40.87738037109375,29.2950439453125
sxkbdc,4121709,40.87738037109375,29.3060302734375
sxkbdj,2793473,40.89935302734375,29.2730712890625
sxkbdn,2004664,40.90484619140625,29.2730712890625
sxkbdq,2810380,40.90484619140625,29.2840576171875
sxkbdw,724822,40.90484619140625,29.2950439453125
sxkbdx,2106658,40.91033935546875,29.2950439453125
sxkbe1,3452700,40.87738037109375,29.3170166015625
sxkbe4,2849254,40.88287353515625,29.3170166015625
sxkbe7,2462987,40.88836669921875,29.3280029296875
sxkbep,2021718,40.91033935546875,29.3170166015625
sxkbeq,2272984,40.90484619140625,29.3280029296875
sxkber,2769584,40.91033935546875,29.3280029296875
sxkbf8,1540034,40.91583251953125,29.2950439453125
sxkbfb,2741141,40.91583251953125,29.3060302734375
sxkbfc,1415604,40.92132568359375,29.3060302734375
sxkbff,357996,40.92681884765625,29.3060302734375
sxkbft,868723,40.94329833984375,29.2950439453125
sxkbfu,1370703,40.93780517578125,29.3060302734375
sxkbfv,1925649,40.94329833984375,29.3060302734375
sxkbfw,1255081,40.94879150390625,29.2950439453125
sxkbfx,8280502,40.95428466796875,29.2950439453125
sxkbfy,8125114,40.94879150390625,29.3060302734375
sxkbfz,2402084,40.95428466796875,29.3060302734375
sxkbg0,4652162,40.91583251953125,29.3170166015625
sxkbg1,2766548,40.92132568359375,29.3170166015625
sxkbg2,3560143,40.91583251953125,29.3280029296875
sxkbg3,638358,40.92132568359375,29.3280029296875
sxkbg4,2708774,40.92681884765625,29.3170166015625
sxkbg6,2804225,40.92681884765625,29.3280029296875
sxkbg7,7138327,40.93231201171875,29.3280029296875
sxkbg8,1701543,40.91583251953125,29.3389892578125
sxkbg9,2724073,40.92132568359375,29.3389892578125
sxkbgb,6822954,40.91583251953125,29.3499755859375
sxkbgc,6596179,40.92132568359375,29.3499755859375
sxkbgd,2128331,40.92681884765625,29.3389892578125
sxkbge,12027734,40.93231201171875,29.3389892578125
sxkbgf,8694210,40.92681884765625,29.3499755859375
sxkbgg,4125291,40.93231201171875,29.3499755859375
sxkbgh,2181307,40.93780517578125,29.3170166015625
sxkbgj,9397845,40.94329833984375,29.3170166015625
sxkbgk,12461847,40.93780517578125,29.3280029296875
sxkbgm,2286585,40.94329833984375,29.3280029296875
sxkbgn,3241623,40.94879150390625,29.3170166015625
sxkbgp,2047870,40.95428466796875,29.3170166015625
sxkbgr,719094,40.95428466796875,29.3280029296875
sxkbgs,2914917,40.93780517578125,29.3389892578125
sxkbgt,1107993,40.94329833984375,29.3389892578125
sxkbgv,1406764,40.94329833984375,29.3499755859375
sxkbgw,2142244,40.94879150390625,29.3389892578125
sxkbgx,1611123,40.95428466796875,29.3389892578125
sxkbhd,2366419,40.79498291015625,29.3829345703125
sxkbhe,4190632,40.80047607421875,29.3829345703125
sxkbhf,6291430,40.79498291015625,29.3939208984375
sxkbhj,2977191,40.81146240234375,29.3609619140625
sxkbhk,4220023,40.80596923828125,29.3719482421875
sxkbhm,4259880,40.81146240234375,29.3719482421875
sxkbhn,8193398,40.81695556640625,29.3609619140625
sxkbhp,6048954,40.82244873046875,29.3609619140625
sxkbhs,1769157,40.80596923828125,29.3829345703125
sxkbj1,5802230,40.78948974609375,29.4049072265625
sxkbj2,3504461,40.78399658203125,29.4158935546875
sxkbj3,6896549,40.78948974609375,29.4158935546875
sxkbj4,681482,40.79498291015625,29.4049072265625
sxkbj8,1359109,40.78399658203125,29.4268798828125
sxkbj9,4699934,40.78948974609375,29.4268798828125
sxkbjd,3152560,40.79498291015625,29.4268798828125
sxkbjf,5044314,40.79498291015625,29.4378662109375
sxkbjz,671847,40.82244873046875,29.4378662109375
sxkbk0,2364022,40.82794189453125,29.3609619140625
sxkbk2,1609798,40.82794189453125,29.3719482421875
sxkbk3,3414454,40.83343505859375,29.3719482421875
sxkbk6,2644164,40.83892822265625,29.3719482421875
sxkbk7,2453433,40.84442138671875,29.3719482421875
sxkbkk,3990504,40.84991455078125,29.3719482421875
sxkbkm,4382561,40.85540771484375,29.3719482421875
sxkbkw,4372457,40.86090087890625,29.3829345703125
sxkbkx,3325454,40.86639404296875,29.3829345703125
sxkbkz,6624666,40.86639404296875,29.3939208984375
sxkbm3,532978,40.83343505859375,29.4158935546875
sxkbm6,4143323,40.83892822265625,29.4158935546875
sxkbm7,3939944,40.84442138671875,29.4158935546875
sxkbm8,456309,40.82794189453125,29.4268798828125
sxkbm9,4653867,40.83343505859375,29.4268798828125
sxkbmb,3674885,40.82794189453125,29.4378662109375
sxkbmh,589989,40.84991455078125,29.4049072265625
sxkbmj,5246735,40.85540771484375,29.4049072265625
sxkbmk,4121380,40.84991455078125,29.4158935546875
sxkbmn,6077228,40.86090087890625,29.4049072265625
sxkbmp,1974858,40.86639404296875,29.4049072265625
sxkbs6,3171367,40.88287353515625,29.3719482421875
sxkbs7,6619741,40.88836669921875,29.3719482421875
sxkbs9,6170428,40.87738037109375,29.3829345703125
sxkbsb,8348837,40.87188720703125,29.3939208984375
sxkbsc,2850718,40.87738037109375,29.3939208984375
sxkbsd,6130772,40.88287353515625,29.3829345703125
sxkbsj,1627407,40.89935302734375,29.3609619140625
sxkbsk,6294057,40.89385986328125,29.3719482421875
sxkbsm,6802610,40.89935302734375,29.3719482421875
sxkbsn,7073895,40.90484619140625,29.3609619140625
sxkbsp,6595804,40.91033935546875,29.3609619140625
sxkbu0,808745,40.91583251953125,29.3609619140625
sxkbu5,509179,40.93231201171875,29.3609619140625
sxkbu7,784809,40.93231201171875,29.3719482421875
sxkbue,1307219,40.93231201171875,29.3829345703125
sxkbug,1287947,40.93231201171875,29.3939208984375
sxkbuh,2096258,40.93780517578125,29.3609619140625
sxkbuk,1401654,40.93780517578125,29.3719482421875
sxkbum,734388,40.94329833984375,29.3719482421875
sxkbut,561045,40.94329833984375,29.3829345703125
sxkbv5,1184896,40.93231201171875,29.4049072265625
sxkbv7,1455476,40.93231201171875,29.4158935546875
sxkbve,1108406,40.93231201171875,29.4268798828125
sxkbvg,588621,40.93231201171875,29.4378662109375
sxkc03,1479777,40.96527099609375,29.1961669921875
sxkc05,678796,40.97625732421875,29.1851806640625
sxkc06,1229506,40.97076416015625,29.1961669921875
sxkc09,669422,40.96527099609375,29.2071533203125
sxkc0b,4159944,40.95977783203125,29.2181396484375
sxkc0c,3613063,40.96527099609375,29.2181396484375
sxkc0d,1017153,40.97076416015625,29.2071533203125
sxkc0e,3217458,40.97625732421875,29.2071533203125
sxkc0f,5080705,40.97076416015625,29.2181396484375
sxkc0g,7487124,40.97625732421875,29.2181396484375
sxkc0h,694699,40.98175048828125,29.1851806640625
sxkc0j,3259916,40.98724365234375,29.1851806640625
sxkc0k,4334556,40.98175048828125,29.1961669921875
sxkc0m,9208150,40.98724365234375,29.1961669921875
sxkc0n,8801400,40.99273681640625,29.1851806640625
sxkc0p,1346030,40.99822998046875,29.1851806640625
sxkc0q,1380845,40.99273681640625,29.1961669921875
sxkc0r,1160435,40.99822998046875,29.1961669921875
sxkc0s,10073067,40.98175048828125,29.2071533203125
sxkc0t,2237186,40.98724365234375,29.2071533203125
sxkc0u,9882113,40.98175048828125,29.2181396484375
sxkc0v,1417748,40.98724365234375,29.2181396484375
sxkc0y,1192510,40.99273681640625,29.2181396484375
sxkc0z,1453801,40.99822998046875,29.2181396484375
sxkc15,7362347,40.97625732421875,29.2291259765625
sxkc17,9732214,40.97625732421875,29.2401123046875
sxkc1d,6740424,40.97076416015625,29.2510986328125
sxkc1e,5492822,40.97625732421875,29.2510986328125
sxkc1f,8859766,40.97076416015625,29.2620849609375
sxkc1h,1148979,40.98175048828125,29.2291259765625
sxkc1j,3145628,40.98724365234375,29.2291259765625
sxkc1k,660335,40.98175048828125,29.2401123046875
sxkc1n,1848109,40.99273681640625,29.2291259765625
sxkc20,760878,41.00372314453125,29.1851806640625
sxkc21,1894578,41.00921630859375,29.1851806640625
sxkc22,995502,41.00372314453125,29.1961669921875
sxkc23,2228390,41.00921630859375,29.1961669921875
sxkc24,6225402,41.01470947265625,29.1851806640625
sxkc25,2915259,41.02020263671875,29.1851806640625
sxkc26,5295436,41.01470947265625,29.1961669921875
sxkc28,939291,41.00372314453125,29.2071533203125
sxkc29,3397615,41.00921630859375,29.2071533203125
sxkc2b,1813127,41.00372314453125,29.2181396484375
sxkc2c,2608153,41.00921630859375,29.2181396484375
sxkc2d,4763076,41.01470947265625,29.2071533203125
sxkc2e,2672448,41.02020263671875,29.2071533203125
sxkc2g,2965321,41.02020263671875,29.2181396484375
sxkc2u,2039977,41.02569580078125,29.2181396484375
sxkc2x,1072332,41.04217529296875,29.2071533203125
sxkc2z,1176333,41.04217529296875,29.2181396484375
sxkc31,1581885,41.00921630859375,29.2291259765625
sxkc33,1070911,41.00921630859375,29.2401123046875
sxkc38,1018122,41.00372314453125,29.2510986328125
sxkc39,837908,41.00921630859375,29.2510986328125
sxkc3b,1093696,41.00372314453125,29.2620849609375
sxkc3h,3345870,41.02569580078125,29.2291259765625
sxkc3k,2336078,41.02569580078125,29.2401123046875
sxkc3p,431928,41.04217529296875,29.2291259765625
sxkc3s,2052605,41.02569580078125,29.2510986328125
sxkc3u,1481653,41.02569580078125,29.2620849609375
sxkc3v,1929582,41.03118896484375,29.2620849609375
sxkc40,408763,40.95977783203125,29.2730712890625
sxkc41,8440773,40.96527099609375,29.2730712890625
sxkc42,7679707,40.95977783203125,29.2840576171875
sxkc43,896331,40.96527099609375,29.2840576171875
sxkc44,4775490,40.97076416015625,29.2730712890625
sxkc48,2047051,40.95977783203125,29.2950439453125
sxkc4r,1445481,40.99822998046875,29.2840576171875
sxkc4x,3370536,40.99822998046875,29.2950439453125
sxkc4z,3837478,40.99822998046875,29.3060302734375
sxkc50,2150035,40.95977783203125,29.3170166015625
sxkc51,1770922,40.96527099609375,29.3170166015625
sxkc52,1508151,40.95977783203125,29.3280029296875
sxkc53,2063248,40.96527099609375,29.3280029296875
sxkc54,777193,40.97076416015625,29.3170166015625
sxkc56,3046650,40.97076416015625,29.3280029296875
sxkc57,3117484,40.97625732421875,29.3280029296875
sxkc58,1196658,40.95977783203125,29.3389892578125
sxkc5e,276647,40.97625732421875,29.3389892578125
sxkc5k,2251321,40.98175048828125,29.3280029296875
sxkc5m,2986542,40.98724365234375,29.3280029296875
sxkc5n,1886762,40.99273681640625,29.3170166015625
sxkc5p,3700662,40.99822998046875,29.3170166015625
sxkc5q,4140411,40.99273681640625,29.3280029296875
sxkc5s,969709,40.98175048828125,29.3389892578125
sxkc5t,784497,40.98724365234375,29.3389892578125
sxkc60,1660629,41.00372314453125,29.2730712890625
sxkc61,4077557,41.00921630859375,29.2730712890625
sxkc62,3625844,41.00372314453125,29.2840576171875
sxkc63,1412923,41.00921630859375,29.2840576171875
sxkc64,4209624,41.01470947265625,29.2730712890625
sxkc65,4064201,41.02020263671875,29.2730712890625
sxkc68,1282585,41.00372314453125,29.2950439453125
sxkc6b,895915,41.00372314453125,29.3060302734375
sxkc6h,4689805,41.02569580078125,29.2730712890625
sxkc6j,5106298,41.03118896484375,29.2730712890625
sxkc6n,5204385,41.03668212890625,29.2730712890625
sxkc6p,4613891,41.04217529296875,29.2730712890625
sxkc6r,619315,41.04217529296875,29.2840576171875
sxkc82,1496901,41.04766845703125,29.1961669921875
sxkc83,810732,41.05316162109375,29.1961669921875
sxkc88,357235,41.04766845703125,29.2071533203125
sxkc90,1133173,41.04766845703125,29.2291259765625
sxkc92,1336224,41.04766845703125,29.2401123046875
sxkc98,1127349,41.04766845703125,29.2510986328125
sxkc9b,1420743,41.04766845703125,29.2620849609375
sxkcd0,3635793,41.04766845703125,29.2730712890625
sxkcd1,3894056,41.05316162109375,29.2730712890625
sxkcd3,715735,41.05316162109375,29.2840576171875
sxkcd4,2761080,41.05865478515625,29.2730712890625
sxkcd5,3484442,41.06414794921875,29.2730712890625
sxkcd9,795837,41.05316162109375,29.2950439453125
sxkcdd,776542,41.05865478515625,29.2950439453125
sxkcdg,903807,41.06414794921875,29.3060302734375
sxkcdh,3633040,41.06964111328125,29.2730712890625
sxkcdj,2366787,41.07513427734375,29.2730712890625
sxkcdm,1955321,41.07513427734375,29.2840576171875
sxkcdq,3587958,41.08062744140625,29.2840576171875
sxkcdr,3181187,41.08612060546875,29.2840576171875
sxkcdu,770608,41.06964111328125,29.3060302734375
sxkcej,597131,41.07513427734375,29.3170166015625
sxkcen,961850,41.08062744140625,29.3170166015625
sxkceq,725530,41.08062744140625,29.3280029296875
sxkcer,466467,41.08612060546875,29.3280029296875
sxkcex,825483,41.08612060546875,29.3389892578125
sxkcf2,2999994,41.09161376953125,29.2840576171875
sxkcf3,2914386,41.09710693359375,29.2840576171875
sxkcf9,1049927,41.09710693359375,29.2950439453125
sxkcfd,3013080,41.10260009765625,29.2950439453125
sxkcfe,2631778,41.10809326171875,29.2950439453125
sxkcfk,245146,41.11358642578125,29.2840576171875
sxkcfm,3154667,41.11907958984375,29.2840576171875
sxkcfq,3349146,41.12457275390625,29.2840576171875
sxkcfr,3263439,41.13006591796875,29.2840576171875
sxkcfs,2935730,41.11358642578125,29.2950439453125
sxkd00,972253,41.13555908203125,28.8336181640625
sxkd1c,3908638,41.14105224609375,28.9105224609375
sxkd1d,3639900,41.14654541015625,28.8995361328125
sxkd1e,3265821,41.15203857421875,28.8995361328125
sxkd1g,520396,41.15203857421875,28.9105224609375
sxkd1k,355018,41.15753173828125,28.8885498046875
sxkd1m,3411389,41.16302490234375,28.8885498046875
sxkd1p,3101118,41.17401123046875,28.8775634765625
sxkd1q,3367147,41.16851806640625,28.8885498046875
sxkd1r,2139766,41.17401123046875,28.8885498046875
sxkd1s,2782093,41.15753173828125,28.8995361328125
sxkd1v,521213,41.16302490234375,28.9105224609375
sxkd2c,2681849,41.18499755859375,28.8665771484375
sxkd2f,2975517,41.19049072265625,28.8665771484375
sxkd2g,2657224,41.19598388671875,28.8665771484375
sxkd2m,3359866,41.20697021484375,28.8446044921875
sxkd2n,5257826,41.21246337890625,28.8336181640625
sxkd2p,6321107,41.21795654296875,28.8336181640625
sxkd2q,2210437,41.21246337890625,28.8446044921875
sxkd2s,2101568,41.20147705078125,28.8555908203125
sxkd2t,1711091,41.20697021484375,28.8555908203125
sxkd2u,1835229,41.20147705078125,28.8665771484375
sxkd30,3514928,41.17950439453125,28.8775634765625
sxkd31,1778849,41.18499755859375,28.8775634765625
sxkd32,673626,41.17950439453125,28.8885498046875
sxkd40,3343136,41.13555908203125,28.9215087890625
sxkd41,1511269,41.14105224609375,28.9215087890625
sxkd42,4303417,41.13555908203125,28.9324951171875
sxkd44,1143562,41.14654541015625,28.9215087890625
sxkd45,639291,41.15203857421875,28.9215087890625
sxkd48,1067946,41.13555908203125,28.9434814453125
sxkd7z,449275,41.21795654296875,28.9984130859375
sxkd80,4351328,41.22344970703125,28.8336181640625
sxkd81,3566411,41.22894287109375,28.8336181640625
sxkd82,2433429,41.22344970703125,28.8446044921875
sxkd83,3673943,41.22894287109375,28.8446044921875
sxkd84,1135107,41.23443603515625,28.8336181640625
sxkd85,909691,41.23992919921875,28.8336181640625
sxkd86,3300297,41.23443603515625,28.8446044921875
sxkd89,3267602,41.22894287109375,28.8555908203125
sxkd8c,2851139,41.22894287109375,28.8665771484375
sxkd8d,232434,41.23443603515625,28.8555908203125
sxkd8f,1267894,41.23443603515625,28.8665771484375
sxkd94,3176146,41.23443603515625,28.8775634765625
sxkd96,3434746,41.23443603515625,28.8885498046875
sxkd9d,3753007,41.23443603515625,28.8995361328125
sxkd9f,2970827,41.23443603515625,28.9105224609375
sxkdd3,3619279,41.22894287109375,28.9324951171875
sxkdd4,3432470,41.23443603515625,28.9215087890625
sxkdd6,759566,41.23443603515625,28.9324951171875
sxkdd9,2974005,41.22894287109375,28.9434814453125
sxkddd,808703,41.23443603515625,28.9434814453125
sxkddf,3524718,41.23443603515625,28.9544677734375
sxkde1,1503578,41.22894287109375,28.9654541015625
sxkde3,3697317,41.22894287109375,28.9764404296875
sxkde4,2906101,41.23443603515625,28.9654541015625
sxkde8,3568127,41.22344970703125,28.9874267578125
sxkdeb,3468707,41.22344970703125,28.9984130859375
sxkdh2,2007683,41.13555908203125,29.0203857421875
sxkdh7,466634,41.15203857421875,29.0203857421875
sxkdh8,1189057,41.13555908203125,29.0313720703125
sxkdh9,2509459,41.14105224609375,29.0313720703125
sxkdhb,881744,41.13555908203125,29.0423583984375
sxkdhd,1491329,41.14654541015625,29.0313720703125
sxkdhe,1913870,41.15203857421875,29.0313720703125
sxkdhg,756888,41.15203857421875,29.0423583984375
sxkdhk,672203,41.15753173828125,29.0203857421875
sxkdhs,1703253,41.15753173828125,29.0313720703125
sxkdhu,949882,41.15753173828125,29.0423583984375
sxkdhv,964570,41.16302490234375,29.0423583984375
sxkdhz,653128,41.17401123046875,29.0423583984375
sxkdjj,1105387,41.16302490234375,29.0533447265625
sxkdjn,1176046,41.16851806640625,29.0533447265625
sxkdjp,1113402,41.17401123046875,29.0533447265625
sxkdkc,1064363,41.18499755859375,29.0423583984375
sxkdmy,361973,41.21246337890625,29.0863037109375
sxkdmz,3063044,41.21795654296875,29.0863037109375
sxkdqe,1101773,41.19598388671875,29.1192626953125
sxkdqg,369739,41.19598388671875,29.1302490234375
sxkdqj,2019494,41.20697021484375,29.0972900390625
sxkdqk,2267194,41.20147705078125,29.1082763671875
sxkdqm,2487338,41.20697021484375,29.1082763671875
sxkdqn,1097789,41.21246337890625,29.0972900390625
sxkdqs,3003930,41.20147705078125,29.1192626953125
sxkdr5,3172904,41.19598388671875,29.1412353515625
sxkdr7,3671738,41.19598388671875,29.1522216796875
sxkdre,3720826,41.19598388671875,29.1632080078125
sxkdrg,3539556,41.19598388671875,29.1741943359375
sxkdrk,448453,41.20147705078125,29.1522216796875
sxkds0,3295882,41.22344970703125,29.0093994140625
sxkds2,2936742,41.22344970703125,29.0203857421875
sxkds3,807473,41.22894287109375,29.0203857421875
sxkds8,2370145,41.22344970703125,29.0313720703125
sxkds9,900974,41.22894287109375,29.0313720703125
sxkdsb,2247146,41.22344970703125,29.0423583984375
sxkdt0,706290,41.22344970703125,29.0533447265625
sxkdt1,3115092,41.22894287109375,29.0533447265625
sxkdt3,3402555,41.22894287109375,29.0643310546875
sxkdt8,3108991,41.22344970703125,29.0753173828125
sxkdt9,280200,41.22894287109375,29.0753173828125
sxkdtb,841639,41.22344970703125,29.0863037109375
sxkf1g,601236,41.15203857421875,29.2620849609375
sxkf1r,3381991,41.17401123046875,29.2401123046875
sxkf1t,1716037,41.16302490234375,29.2510986328125
sxkf1u,3587685,41.15753173828125,29.2620849609375
sxkf1v,2355850,41.16302490234375,29.2620849609375
sxkf1w,3605146,41.16851806640625,29.2510986328125
sxkf1x,939050,41.17401123046875,29.2510986328125
sxkf24,3016012,41.19049072265625,29.1851806640625
sxkf25,2027347,41.19598388671875,29.1851806640625
sxkf26,2950124,41.19049072265625,29.1961669921875
sxkf2c,3835532,41.18499755859375,29.2181396484375
sxkf2d,3783351,41.19049072265625,29.2071533203125
sxkf2f,288951,41.19049072265625,29.2181396484375
sxkf30,1676329,41.17950439453125,29.2291259765625
sxkf31,2996869,41.18499755859375,29.2291259765625
sxkf32,2829347,41.17950439453125,29.2401123046875
sxkf42,3112661,41.13555908203125,29.2840576171875
sxkf43,2820673,41.14105224609375,29.2840576171875
sxkf45,3126985,41.15203857421875,29.2730712890625
