date,stadium,stad_lat,stad_long,stad_address
2019-08-18 21:45:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-08-23 20:30:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-08-24 21:45:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-08-30 20:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-08-31 21:45:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-09-14 17:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-09-21 15:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-09-23 20:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-09-27 20:30:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-10-05 15:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-10-06 16:30:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-10-19 17:30:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-10-27 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-10-28 20:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-11-03 16:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-11-10 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-11-10 19:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-11-24 16:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-12-01 16:30:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-12-02 20:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-12-08 19:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-12-15 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-12-16 20:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2019-12-21 17:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2019-12-27 20:30:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2019-12-28 17:30:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-01-18 17:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-01-19 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-01-25 17:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-01-31 20:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-02-08 17:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-02-09 19:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-02-14 20:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-02-22 20:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-02-24 20:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-03-02 20:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-03-06 20:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-03-08 13:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-03-13 20:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-06-13 18:30:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-06-13 21:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-06-21 18:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-06-26 21:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-06-28 21:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-07-05 18:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-07-07 21:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-07-09 21:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-07-13 18:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-07-19 21:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-07-19 21:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-07-26 17:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-09-12 17:00:00,ATATÜRK OLİMPİYAT - İSTANBUL,41.0744732,28.76566105174166,"Atatürk Olimpiyat Stadyumu, Olimpiyat Bulvarı, Ziya Gökalp Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34490, Türkiye"
2020-09-19 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-09-20 16:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-09-20 19:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-09-25 20:00:00,ATATÜRK OLİMPİYAT - İSTANBUL,41.0744732,28.76566105174166,"Atatürk Olimpiyat Stadyumu, Olimpiyat Bulvarı, Ziya Gökalp Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34490, Türkiye"
2020-10-03 16:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-10-04 16:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-10-04 19:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-10-23 20:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-10-24 19:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-10-30 20:00:00,NECMİ KADIOĞLU - İSTANBUL,41.024316999999996,28.69784627663047,"Necmi Kadıoğlu Stadı, Okurlar Caddesi, Yunus Emre Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34510, Türkiye"
2020-11-01 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-11-07 13:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-11-08 16:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-11-21 13:30:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-11-21 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-11-28 16:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-11-29 16:04:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-12-04 19:30:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-12-06 13:30:00,NECMİ KADIOĞLU - İSTANBUL,41.024316999999996,28.69784627663047,"Necmi Kadıoğlu Stadı, Okurlar Caddesi, Yunus Emre Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34510, Türkiye"
2020-12-11 19:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-12-13 19:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-12-18 19:00:00,NECMİ KADIOĞLU - İSTANBUL,41.024316999999996,28.69784627663047,"Necmi Kadıoğlu Stadı, Okurlar Caddesi, Yunus Emre Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34510, Türkiye"
2020-12-20 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2020-12-23 19:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2020-12-27 19:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2020-12-28 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2021-01-03 16:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2021-01-04 19:00:00,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,41.032745,28.972365203229973,"Recep Tayyip Erdoğan Stadyumu, Yunus Kaptan Sokağı, Tepebaşı, Çatma Mescit Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34430, Türkiye"
2021-01-06 16:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
2021-01-06 19:00:00,VODAFONE PARK - İSTANBUL,41.03944355,28.994411799999998,"Vodafone Park, 1, Dolmabahçe Caddesi, Akaretler, Vişnezade Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34357, Türkiye"
2021-01-16 16:00:00,BAŞAKŞEHİR FATİH TERİM - İSTANBUL,41.12280665,28.809385151889188,"İstanbul Başakşehir Fatih Terim Stadyumu, Ordu Caddesi, Başakşehir Mahallesi, Başakşehir, İstanbul, Marmara Bölgesi, 34480, Türkiye"
